Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
1675,WAY,94536,835410,0,3,Downtown / BART,False
1676,CT,94536,835040,0,3,Downtown / BART,False
1677,DR,94538,832610,2,3,Centerville,True
1678,WAY,94536,835410,0,3,Downtown / BART,False
1679,BLVD,94538,835310,0,3,Downtown / BART,True
1680,CT,94536,835500,0,3,Downtown / BART,False
1681,ST,94536,835400,0,3,Downtown / BART,False
1682,ST,94538,832800,0,3,Centerville,False
1683,DR,94538,832900,0,3,Centerville,False
1684,WAY,94536,832400,0,3,Centerville,False
1685,BLVD,94538,835310,0,3,Downtown / BART,True
1686,WAY,94536,832400,0,3,Centerville,False
1687,AVE,94538,832800,0,3,Centerville,False
1688,CMN,94536,835100,0,3,Centerville,False
1689,AVE,94538,832600,1,3,Centerville,True
1690,RD,94538,832810,0,3,Centerville,False
1691,CMN,94536,832110,0,3,Centerville,False
1692,TER,94536,835100,0,3,Centerville,True
1693,DR,94538,832600,1,3,Centerville,False
1694,CT,94538,832600,1,3,Centerville,False
1695,LN,94538,832700,1,3,Centerville,False
1696,DR,94538,832600,1,3,Centerville,False
1697,CT,94538,832800,0,3,Centerville,False
1698,ST,94536,832110,0,3,Centerville,False
1699,CT,94538,832810,0,3,Centerville,False
1700,AVE,94536,835300,0,3,Downtown / BART,True
1701,DR,94538,832810,0,3,Centerville,False
1702,DR,94538,832810,0,3,Centerville,False
1703,LOOP,94536,835010,0,3,Centerville,False
1704,DR,94536,835300,0,3,Downtown / BART,True
1705,ST,94536,835200,0,3,Centerville,True
1706,BLVD,94538,832700,2,3,Centerville,True
1707,DR,94536,832400,0,3,Centerville,False
1708,BLVD,94538,835310,0,3,Downtown / BART,True
1709,AVE,94538,835310,0,3,Downtown / BART,True
1710,BLVD,94536,832210,1,3,Centerville,True
1711,BLVD,94538,832700,2,3,Centerville,True
1712,WAY,94536,832210,2,3,Centerville,False
1713,TER,94536,835200,0,3,Centerville,False
1714,DR,94538,832710,0,3,Centerville,False
1715,DR,94536,835300,0,3,Downtown / BART,True
1716,TER,94538,832610,2,3,Centerville,False
1717,CMN,94536,835100,0,3,Centerville,False
1718,ST,94536,835100,0,3,Centerville,False
1719,DR,94536,835400,0,3,Downtown / BART,False
1720,CMN,94536,835100,0,3,Centerville,True
1721,DR,94536,832400,0,3,Centerville,False
1722,ST,94536,835200,0,3,Centerville,True
1723,RD,94538,832600,1,3,Centerville,False
1724,BLVD,94538,832700,2,3,Centerville,True
1725,DR,94538,832620,1,3,Centerville,False
1726,BLVD,94538,835310,0,3,Downtown / BART,True
1727,DR,94538,832900,0,3,Centerville,False
1728,WAY,94536,832210,2,3,Centerville,False
1729,DR,94538,832610,2,3,Centerville,True
1730,AVE,94536,835040,0,3,Downtown / BART,False
1731,DR,94538,832810,0,3,Centerville,False
1732,CMN,94538,835310,0,3,Downtown / BART,False
1733,AVE,94536,835500,0,3,Downtown / BART,True
1734,DR,94538,832810,0,3,Centerville,False
1735,CT,94536,831730,0,3,Downtown / BART,False
1736,CMN,94538,835310,0,3,Downtown / BART,False
1737,WAY,94538,832710,0,3,Centerville,False
1738,DR,94538,832620,1,3,Centerville,False
1739,RD,94538,832600,1,3,Centerville,False
1740,WAY,94538,832600,1,3,Centerville,False
1741,AVE,94536,835300,0,3,Downtown / BART,True
1742,TER,94538,835420,0,3,Downtown / BART,False
1743,AVE,94538,832400,0,3,Centerville,True
1744,AVE,94538,832620,2,3,Centerville,False
1745,CMN,94536,832110,0,3,Centerville,False
1746,CMN,94538,832620,2,3,Centerville,False
1747,BLVD,94538,832700,2,3,Centerville,True
1748,CT,94538,832810,0,3,Centerville,False
1749,WAY,94538,832900,0,3,Centerville,False
1750,BLVD,94538,832700,2,3,Centerville,True
1751,AVE,94538,832800,0,3,Centerville,False
1752,BLVD,94536,835000,0,3,Downtown / BART,True
1753,ST,94538,832710,0,3,Centerville,False
1754,BLVD,94538,835310,0,3,Downtown / BART,True
1755,BLVD,94538,835310,0,3,Downtown / BART,True
1756,BLVD,94538,832700,2,3,Centerville,True
1757,PL,94538,832910,0,3,Centerville,False
1758,CT,94536,835410,0,3,Downtown / BART,False
1759,ST,94538,832710,0,3,Centerville,False
1760,CMN,94536,835400,0,3,Downtown / BART,False
1761,ST,94536,832210,2,3,Centerville,True
1762,DR,94538,832620,1,3,Centerville,False
1763,DR,94538,832620,2,3,Centerville,False
1764,AVE,94536,835200,0,3,Centerville,True
1765,DR,94538,832710,0,3,Centerville,False
1766,AVE,94536,835420,0,3,Downtown / BART,False
1767,BLVD,94538,835310,0,3,Downtown / BART,True
1768,AVE,94538,832600,1,3,Centerville,False
1769,ST,94536,835400,0,3,Downtown / BART,True
1770,CT,94536,832110,0,3,Centerville,False
1771,CMN,94536,835100,0,3,Centerville,False
1772,DR,94538,832620,2,3,Centerville,True
1773,AVE,94536,835040,0,3,Downtown / BART,False
1774,CMN,94536,835100,0,3,Centerville,False
1775,RD,94538,832900,0,3,Centerville,False
1776,ST,94536,832210,1,3,Centerville,True
1777,CT,94538,832900,0,3,Centerville,False
1778,AVE,94536,832110,0,3,Centerville,False
1779,CMN,94536,835100,0,3,Centerville,False
1780,PL,94538,832910,0,3,Centerville,False
1781,WAY,94536,832400,0,3,Centerville,False
1782,AVE,94538,832600,1,3,Centerville,False
1783,AVE,94538,832600,1,3,Centerville,False
1784,CT,94536,835400,0,3,Downtown / BART,False
1785,CMN,94538,832610,1,3,Centerville,False
1786,DR,94536,832210,1,3,Centerville,True
1787,DR,94536,831730,0,3,Downtown / BART,False
1788,AVE,94536,835500,0,3,Downtown / BART,True
1789,ST,94536,835410,0,3,Downtown / BART,False
1790,CT,94536,831730,0,3,Downtown / BART,False
1791,PL,94538,832910,0,3,Centerville,False
1792,CMN,94538,835310,0,3,Downtown / BART,False
1793,CMN,94538,835310,0,3,Downtown / BART,False
1794,CMN,94536,835500,0,3,Downtown / BART,False
1795,RD,94538,832900,0,3,Centerville,False
1796,CMN,94538,835310,0,3,Downtown / BART,False
1797,CT,94536,835500,0,3,Downtown / BART,False
1798,PL,94536,835000,0,3,Downtown / BART,False
1799,WAY,94538,832600,1,3,Centerville,False
1800,CT,94538,832900,0,3,Centerville,False
1801,DR,94538,832900,0,3,Centerville,False
1802,RD,94538,832810,0,3,Centerville,False
1803,CT,94536,835010,0,3,Centerville,False
1804,BLVD,94538,835310,0,3,Downtown / BART,True
1805,ST,94536,835000,0,3,Downtown / BART,True
1806,CMN,94538,835310,0,3,Downtown / BART,False
1807,CMN,94538,832610,1,3,Centerville,False
1808,AVE,94538,835300,0,3,Downtown / BART,True
1809,AVE,94538,832600,1,3,Centerville,False
1810,CT,94536,831730,0,3,Downtown / BART,False
1811,BLVD,94538,832700,2,3,Centerville,True
1812,WAY,94536,832110,0,3,Centerville,False
1813,DR,94538,832900,0,3,Centerville,False
1814,ST,94536,835400,0,3,Downtown / BART,False
1815,BLVD,94538,832700,2,3,Centerville,True
1816,AVE,94538,835300,0,3,Downtown / BART,True
1817,DR,94538,832610,2,3,Centerville,True
1818,BLVD,94536,835100,0,3,Centerville,False
1819,RD,94538,832600,1,3,Centerville,False
1820,CT,94536,835410,0,3,Downtown / BART,False
1821,AVE,94538,832620,2,3,Centerville,False
1822,AVE,94536,832110,0,3,Centerville,False
1823,BLVD,94536,835500,0,3,Downtown / BART,False
1824,DR,94538,832810,0,3,Centerville,False
1825,LN,94538,832610,2,3,Centerville,True
1826,AVE,94538,832600,1,3,Centerville,False
1827,DR,94536,835400,0,3,Downtown / BART,False
1828,WAY,94536,835410,0,3,Downtown / BART,False
1829,CT,94538,832710,0,3,Centerville,False
1830,CT,94536,831730,0,3,Downtown / BART,False
1831,ST,94538,832810,0,3,Centerville,False
1832,AVE,94536,835300,0,3,Downtown / BART,True
1833,ST,94536,832210,1,3,Centerville,True
1834,CT,94538,832800,0,3,Centerville,False
1835,RD,94538,832600,1,3,Centerville,False
1836,WAY,94538,832610,2,3,Centerville,True
1837,AVE,94536,835500,0,3,Downtown / BART,False
1838,CT,94536,831730,0,3,Downtown / BART,False
1839,WAY,94538,832620,2,3,Centerville,False
1840,BLVD,94536,832210,1,3,Centerville,False
1841,DR,94538,832800,0,3,Centerville,False
1842,BLVD,94538,832700,2,3,Centerville,True
1843,DR,94538,832900,0,3,Centerville,False
1844,DR,94538,832810,0,3,Centerville,False
1845,WAY,94536,832400,0,3,Centerville,False
1846,DR,94538,832610,2,3,Centerville,True
1847,CMN,94536,835300,0,3,Downtown / BART,False
1848,CMN,94538,835310,0,3,Downtown / BART,False
1849,AVE,94538,832620,2,3,Centerville,False
1850,AVE,94538,832210,2,3,Centerville,False
1851,TER,94536,835100,0,3,Centerville,True
1852,AVE,94538,835310,0,3,Downtown / BART,True
1853,BLVD,94538,835310,0,3,Downtown / BART,True
1854,CMN,94536,835420,0,3,Downtown / BART,False
1855,ST,94536,832110,0,3,Centerville,False
1856,WAY,94538,832610,2,3,Centerville,True
1857,PL,94536,835410,0,3,Downtown / BART,False
1858,AVE,94538,832710,0,3,Centerville,False
1859,CMN,94536,835300,0,3,Downtown / BART,False
1860,RD,94538,832900,0,3,Centerville,False
1861,RD,94538,832710,0,3,Centerville,False
1862,ST,94536,835000,0,3,Downtown / BART,True
1863,CT,94538,832900,0,3,Centerville,False
1864,CMN,94538,832620,2,3,Centerville,False
1865,ST,94536,835300,0,3,Downtown / BART,True
1866,TER,94538,832910,0,3,Centerville,False
1867,RD,94538,832900,0,3,Centerville,False
1868,CT,94536,831730,0,3,Downtown / BART,False
1869,CIR,94536,835400,0,3,Downtown / BART,False
1870,RD,94538,832600,1,3,Centerville,False
1871,DR,94536,832110,0,3,Centerville,False
1872,CMN,94536,835300,0,3,Downtown / BART,False
1873,DR,94538,832610,2,3,Centerville,True
1874,DR,94538,832800,0,3,Centerville,False
1875,RD,94538,832810,0,3,Centerville,True
1876,PL,94538,832600,1,3,Centerville,False
1877,DR,94538,832800,0,3,Centerville,False
1878,ST,94536,835000,0,3,Downtown / BART,True
1879,BLVD,94538,835310,0,3,Downtown / BART,True
1880,DR,94538,832900,0,3,Centerville,False
1881,AVE,94536,835200,0,3,Centerville,True
1882,BLVD,94538,835310,0,3,Downtown / BART,True
1883,CT,94536,835410,0,3,Downtown / BART,False
1884,DR,94538,832620,2,3,Centerville,True
1885,AVE,94538,832210,2,3,Centerville,False
1886,CMN,94536,835100,0,3,Centerville,False
1887,CT,94538,832900,0,3,Centerville,False
1888,ST,94536,835010,0,3,Centerville,False
1889,AVE,94538,835310,0,3,Downtown / BART,True
1890,CT,94536,835500,0,3,Downtown / BART,False
1891,ST,94538,835310,0,3,Downtown / BART,True
1892,AVE,94536,835040,0,3,Downtown / BART,False
1893,DR,94538,832600,1,3,Centerville,False
1894,BLVD,94538,835310,0,3,Downtown / BART,False
1895,ST,94536,835200,0,3,Centerville,True
1896,CT,94538,832600,1,3,Centerville,False
1897,CMN,94536,835100,0,3,Centerville,False
1898,DR,94538,832900,0,3,Centerville,False
1899,DR,94538,832610,2,3,Centerville,True
1900,WAY,94536,832210,2,3,Centerville,False
1901,DR,94536,832400,0,3,Centerville,False
1902,ST,94538,832810,0,3,Centerville,False
1903,RD,94538,832710,0,3,Centerville,False
1904,CMN,94538,835310,0,3,Downtown / BART,False
1905,DR,94538,832800,0,3,Centerville,False
1906,ST,94536,835000,0,3,Downtown / BART,True
1907,AVE,94536,832110,0,3,Centerville,False
1908,DR,94536,832400,0,3,Centerville,False
1909,BLVD,94538,835310,0,3,Downtown / BART,True
1910,LN,94538,832900,0,3,Centerville,False
1911,CT,94538,832800,0,3,Centerville,False
1912,ST,94536,835300,0,3,Downtown / BART,True
1913,ST,94538,832800,0,3,Centerville,False
1914,AVE,94536,832110,0,3,Centerville,False
1915,AVE,94538,835310,0,3,Downtown / BART,True
1916,BLVD,94538,835310,0,3,Downtown / BART,True
1917,TER,94538,832910,0,3,Centerville,False
1918,CMN,94538,832620,2,3,Centerville,False
1919,AVE,94536,835300,0,3,Downtown / BART,True
1920,PL,94538,832900,0,3,Centerville,False
1921,PKWY,94536,835000,0,3,Downtown / BART,True
1922,CT,94536,831730,0,3,Downtown / BART,False
1923,BLVD,94538,835310,0,3,Downtown / BART,True
1924,WAY,94536,832400,0,3,Centerville,False
1925,BLVD,94536,835010,0,3,Centerville,False
1926,AVE,94538,835300,0,3,Downtown / BART,True
1927,CT,94536,831730,0,3,Downtown / BART,False
1928,LN,94538,832900,0,3,Centerville,False
1929,WAY,94538,832620,2,3,Centerville,False
1930,TER,94538,832610,1,3,Centerville,False
1931,AVE,94538,832210,1,3,Centerville,False
1932,DR,94538,832620,2,3,Centerville,False
1933,WAY,94538,832600,1,3,Centerville,False
1934,AVE,94536,835200,0,3,Centerville,True
1935,ST,94536,835100,0,3,Centerville,False
1936,BLVD,94538,832700,2,3,Centerville,True
1937,DR,94538,832800,0,3,Centerville,False
1938,DR,94538,832800,0,3,Centerville,False
1939,LN,94538,832900,0,3,Centerville,False
1940,WAY,94538,832900,0,3,Centerville,False
1941,AVE,94538,835310,0,3,Downtown / BART,True
1942,BLVD,94536,832210,1,3,Centerville,True
1943,BLVD,94538,835310,0,3,Downtown / BART,True
1944,DR,94538,832610,2,3,Centerville,False
1945,CT,94538,832600,1,3,Centerville,False
1946,CMN,94536,835100,0,3,Centerville,False
1947,TER,94536,835000,0,3,Downtown / BART,False
1948,DR,94538,832900,0,3,Centerville,False
1949,CT,94536,835400,0,3,Downtown / BART,False
1950,WAY,94536,832400,0,3,Centerville,False
1951,DR,94536,832400,0,3,Centerville,False
1952,RD,94538,832810,0,3,Centerville,False
1953,BLVD,94536,835000,0,3,Downtown / BART,False
1954,AVE,94538,832610,1,3,Centerville,False
1955,DR,94538,832800,0,3,Centerville,False
1956,AVE,94538,835300,0,3,Downtown / BART,True
1957,ST,94536,835200,0,3,Centerville,True
1958,DR,94538,832620,2,3,Centerville,False
1959,CMN,94538,835310,0,3,Downtown / BART,False
1960,CMN,94536,835100,0,3,Centerville,False
1961,AVE,94538,835300,0,3,Downtown / BART,False
1962,TER,94538,835420,0,3,Downtown / BART,False
1963,BLVD,94538,835310,0,3,Downtown / BART,True
1964,DR,94538,832810,0,3,Centerville,False
1965,BLVD,94538,832700,1,3,Centerville,True
1966,PKWY,94536,835100,0,3,Centerville,False
1967,AVE,94538,832800,0,3,Centerville,False
1968,RD,94536,832400,0,3,Centerville,True
1969,CMN,94538,835310,0,3,Downtown / BART,False
1970,CT,94536,835400,0,3,Downtown / BART,False
1971,WAY,94536,832400,0,3,Centerville,False
1972,CMN,94538,835310,0,3,Downtown / BART,False
1973,CT,94536,831730,0,3,Downtown / BART,False
1974,PL,94538,832910,0,3,Centerville,False
1975,DR,94538,832620,2,3,Centerville,False
1976,RD,94536,832400,0,3,Centerville,True
1977,DR,94538,832620,2,3,Centerville,False
1978,DR,94536,832210,2,3,Centerville,False
1979,AVE,94538,832400,0,3,Centerville,True
1980,AVE,94536,835500,0,3,Downtown / BART,False
1981,ST,94538,832800,0,3,Centerville,False
1982,CT,94538,832900,0,3,Centerville,False
1983,BLVD,94538,835310,0,3,Downtown / BART,True
1984,PL,94538,832910,0,3,Centerville,False
1985,ST,94536,835000,0,3,Downtown / BART,True
1986,ST,94536,835410,0,3,Downtown / BART,False
1987,WAY,94536,835410,0,3,Downtown / BART,False
1988,ST,94536,835300,0,3,Downtown / BART,True
1989,WAY,94536,832400,0,3,Centerville,False
1990,BLVD,94538,832700,2,3,Centerville,True
1991,ST,94538,832800,0,3,Centerville,False
1992,WAY,94538,832710,0,3,Centerville,False
1993,CMN,94538,835310,0,3,Downtown / BART,False
1994,TER,94538,832910,0,3,Centerville,False
1995,BLVD,94536,835000,0,3,Downtown / BART,True
1996,PL,94538,832910,0,3,Centerville,False
1997,RD,94538,832710,0,3,Centerville,False
1998,AVE,94536,832400,0,3,Centerville,False
1999,ST,94536,835200,0,3,Centerville,True
2000,CMN,94538,835310,0,3,Downtown / BART,False
2001,BLVD,94538,832700,2,3,Centerville,True
2002,AVE,94536,835040,0,3,Downtown / BART,False
2003,DR,94538,832800,0,3,Centerville,False
2004,AVE,94538,832400,0,3,Centerville,True
2005,AVE,94538,832210,1,3,Centerville,True
2006,TER,94538,832910,0,3,Centerville,False
2007,AVE,94536,835300,0,3,Downtown / BART,True
2008,CMN,94536,835100,0,3,Centerville,False
2009,AVE,94538,835300,0,3,Downtown / BART,True
2010,ST,94536,835400,0,3,Downtown / BART,True
2011,ST,94538,832810,0,3,Centerville,False
2012,DR,94538,832610,2,3,Centerville,True
2013,BLVD,94538,835310,0,3,Downtown / BART,True
2014,ST,94536,832210,1,3,Centerville,True
2015,DR,94536,835400,0,3,Downtown / BART,False
2016,ST,94536,835200,0,3,Centerville,True
2017,DR,94538,832620,2,3,Centerville,False
2018,WAY,94538,832600,1,3,Centerville,False
2019,DR,94538,832810,0,3,Centerville,False
2020,PL,94538,832910,0,3,Centerville,False
2021,BLVD,94538,832700,2,3,Centerville,True
2022,CT,94536,832110,0,3,Centerville,False
2023,CT,94536,831730,0,3,Downtown / BART,False
2024,DR,94536,832400,0,3,Centerville,False
2025,AVE,94536,835040,0,3,Downtown / BART,False
2026,AVE,94538,832400,0,3,Centerville,True
2027,DR,94538,832900,0,3,Centerville,False
2028,CMN,94536,835000,0,3,Downtown / BART,False
2029,DR,94538,832900,0,3,Centerville,False
2030,CT,94536,831730,0,3,Downtown / BART,False
2031,CMN,94538,832620,2,3,Centerville,False
2032,CT,94538,832600,1,3,Centerville,False
2033,DR,94536,832210,2,3,Centerville,False
2034,CT,94536,835040,0,3,Downtown / BART,False
2035,BLVD,94538,835310,0,3,Downtown / BART,True
2036,ST,94538,835310,0,3,Downtown / BART,True
2037,CMN,94538,835310,0,3,Downtown / BART,False
2038,BLVD,94538,835310,0,3,Downtown / BART,True
2039,ST,94538,832810,0,3,Centerville,False
2040,PKWY,94536,835200,0,3,Centerville,True
2041,CMN,94538,835310,0,3,Downtown / BART,False
2042,PL,94538,832910,0,3,Centerville,False
2043,CMN,94538,832910,0,3,Centerville,False
2044,DR,94536,835300,0,3,Downtown / BART,True
2045,AVE,94536,835000,0,3,Downtown / BART,False
2046,CT,94538,832600,1,3,Centerville,False
2047,CT,94536,835100,0,3,Centerville,False
2048,BLVD,94536,835500,0,3,Downtown / BART,False
2049,DR,94536,835300,0,3,Downtown / BART,True
2050,DR,94536,835400,0,3,Downtown / BART,False
2051,PL,94538,832910,0,3,Centerville,False
2052,LOOP,94536,835010,0,3,Centerville,False
2053,WAY,94538,832620,1,3,Centerville,False
2054,DR,94536,835400,0,3,Downtown / BART,True
2055,AVE,94538,835300,0,3,Downtown / BART,False
2056,TER,94536,835100,0,3,Centerville,False
2057,PL,94538,832910,0,3,Centerville,False
2058,ST,94536,835300,0,3,Downtown / BART,True
2059,DR,94538,832810,0,3,Centerville,False
2060,TER,94538,832910,0,3,Centerville,False
2061,DR,94536,832210,2,3,Centerville,False
2062,RD,94538,832900,0,3,Centerville,False
2063,DR,94536,832400,0,3,Centerville,False
2064,PL,94538,832910,0,3,Centerville,False
2065,CMN,94536,835400,0,3,Downtown / BART,False
2066,RD,94538,832710,0,3,Centerville,False
2067,TER,94536,835500,0,3,Downtown / BART,False
2068,DR,94536,832400,0,3,Centerville,False
2069,DR,94538,835310,0,3,Downtown / BART,True
2070,BLVD,94538,835310,0,3,Downtown / BART,False
2071,ST,94538,832800,0,3,Centerville,False
2072,CT,94536,835400,0,3,Downtown / BART,False
2073,RD,94538,832810,0,3,Centerville,True
2074,ST,94538,832800,0,3,Centerville,False
2075,DR,94538,832620,1,3,Centerville,False
2076,BLVD,94536,835000,0,3,Downtown / BART,True
2077,AVE,94536,835300,0,3,Downtown / BART,True
2078,CMN,94536,835300,0,3,Downtown / BART,False
2079,AVE,94536,835400,0,3,Downtown / BART,False
2080,DR,94536,835100,0,3,Centerville,False
2081,DR,94538,832810,0,3,Centerville,True
2082,ST,94538,832800,0,3,Centerville,False
2083,AVE,94538,832800,0,3,Centerville,False
2084,DR,94538,832620,2,3,Centerville,False
2085,DR,94538,832710,0,3,Centerville,False
2086,ST,94536,835400,0,3,Downtown / BART,False
2087,AVE,94538,835310,0,3,Downtown / BART,True
2088,WAY,94538,832620,2,3,Centerville,False
2089,CT,94538,832810,0,3,Centerville,False
2090,ST,94536,835010,0,3,Centerville,False
2091,DR,94536,832110,0,3,Centerville,False
2092,PL,94538,832910,0,3,Centerville,False
2093,TER,94538,832910,0,3,Centerville,False
2094,AVE,94538,832810,0,3,Centerville,False
2095,TER,94536,835200,0,3,Centerville,False
2096,BLVD,94538,835310,0,3,Downtown / BART,True
2097,PL,94538,832910,0,3,Centerville,False
2098,DR,94538,832810,0,3,Centerville,False
2099,AVE,94536,835040,0,3,Downtown / BART,True
2100,ST,94536,835200,0,3,Centerville,True
2101,CMN,94538,835310,0,3,Downtown / BART,False
2102,BLVD,94538,832700,2,3,Centerville,True
2103,CMN,94538,832610,1,3,Centerville,False
2104,BLVD,94538,832700,2,3,Centerville,True
2105,CT,94536,835010,0,3,Centerville,False
2106,CMN,94536,835000,0,3,Downtown / BART,False
2107,BLVD,94538,835310,0,3,Downtown / BART,True
2108,AVE,94536,835300,0,3,Downtown / BART,True
2109,ST,94536,835300,0,3,Downtown / BART,True
2110,BLVD,94538,835310,0,3,Downtown / BART,True
2111,AVE,94536,835000,0,3,Downtown / BART,False
2112,BLVD,94538,832700,2,3,Centerville,True
2113,BLVD,94538,835310,0,3,Downtown / BART,True
