Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid,nVoters,nAff,nPAVs,nDEMs,nREPs,nNPPs,nVScorePos,nVScore,nVScorePct,E34_nVotesPos,E34_nVotes,E34_nVotesPct,E56_nVotesPos,E56_nVotes,E56_nVotesPct,E78_nVotesPos,E78_nVotes,E78_nVotesPct,E12_nVotesPos,E12_nVotes,E12_nVotesPct,E14_nVotesPos,E14_nVotes,E14_nVotesPct,E16_nVotesPos,E16_nVotes,E16_nVotesPct,Eap_nVotesPos,Eap_nVotes,Eap_nVotesPct,Eag_nVotesPos,Eag_nVotes,Eag_nVotesPct,E1_nVotesPos,E1_nVotes,E1_nVotesPct,E2_nVotesPos,E2_nVotes,E2_nVotesPct,E3_nVotesPos,E3_nVotes,E3_nVotesPct,E4_nVotesPos,E4_nVotes,E4_nVotesPct,E5_nVotesPos,E5_nVotes,E5_nVotesPct,E6_nVotesPos,E6_nVotes,E6_nVotesPct,PartiesInHH,mostAffls,mixedAffls,allAff,uniformAff
5423,CT,94536,835400,0,3,Downtown / BART,False,5423,2,1,1,1,0,1,16.5066,10.5062,0.6364848000193862,2,2,1.0,4,4,1.0,8,6,0.75,2,2,1.0,2,2,1.0,4,2,0.5,4,2,0.5,4,4,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,2,0,0.0,2,2,1.0,DEM NPP,DEM,False,False,False
5424,PL/TER,94536,835100,0,3,Centerville,True,5424,1,1,0,1,0,0,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,DEM,DEM,False,True,True
5425,CT,94536,835010,0,3,Centerville,False,5425,4,3,2,3,0,1,36.614,36.614,1.0,4,4,1.0,10,10,1.0,18,18,1.0,4,4,1.0,6,6,1.0,8,8,1.0,8,8,1.0,10,10,1.0,2,2,1.0,2,2,1.0,2,2,1.0,4,4,1.0,4,4,1.0,4,4,1.0,DEM DEM NPP DEM,DEM,False,False,False
5426,PL/TER,94536,835000,0,3,Downtown / BART,False,5426,3,1,3,1,0,2,33.0189,13.1058,0.3969181287081035,6,3,0.5,12,5,0.4166666666666667,18,7,0.3888888888888889,6,3,0.5,6,2,0.3333333333333333,6,2,0.3333333333333333,9,0,0.0,9,7,0.7777777777777778,3,0,0.0,3,3,1.0,3,0,0.0,3,2,0.6666666666666666,3,0,0.0,3,2,0.6666666666666666,DEM NPP NPP,DEM,False,False,False
5427,CT,94538,832800,0,3,Centerville,False,5427,1,0,0,0,0,1,10.0031,4.0017,0.4000459857444192,1,1,1.0,3,1,0.3333333333333333,5,2,0.4,1,1,1.0,2,0,0.0,2,1,0.5,2,0,0.0,3,2,0.6666666666666666,0,0,-1.0,1,1,1.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,NPP,NPP,False,False,True
5428,WAY,94536,832400,0,3,Centerville,False,5428,1,1,1,0,1,0,11.0063,8.8023,0.799751051670407,2,1,0.5,4,2,0.5,6,4,0.6666666666666666,2,1,0.5,2,1,0.5,2,2,1.0,3,1,0.3333333333333333,3,3,1.0,1,0,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,REP,REP,False,True,True
5429,DR,94538,832800,0,3,Centerville,False,5429,3,2,0,1,0,1,33.0189,9.0019,0.2726287065892564,6,1,0.16666666666666666,12,1,0.08333333333333333,18,4,0.2222222222222222,6,1,0.16666666666666666,6,0,0.0,6,3,0.5,9,0,0.0,9,4,0.4444444444444444,3,0,0.0,3,1,0.3333333333333333,3,0,0.0,3,0,0.0,3,0,0.0,3,3,1.0,IND NPP DEM,TIE,True,False,False
5430,CT,94536,835410,0,3,Downtown / BART,False,5430,2,0,2,0,0,2,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP NPP,NPP,False,False,True
5431,CT,94538,832710,0,3,Centerville,False,5431,2,1,0,1,0,1,13.5064,6.501799999999999,0.48138660190724397,2,1,0.5,4,1,0.25,7,3,0.42857142857142855,2,1,0.5,2,0,0.0,3,2,0.6666666666666666,3,0,0.0,4,3,0.75,1,0,0.0,1,1,1.0,1,0,0.0,1,0,0.0,1,0,0.0,2,2,1.0,DEM NPP,DEM,False,False,False
5432,OTH,94538,832900,0,3,Centerville,False,5432,1,1,1,0,1,0,11.0063,11.0063,1.0,2,2,1.0,4,4,1.0,6,6,1.0,2,2,1.0,2,2,1.0,2,2,1.0,3,3,1.0,3,3,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,REP,REP,False,True,True
5433,ST,94538,832710,0,3,Centerville,False,5433,1,0,1,0,0,1,11.0063,0.0,0.0,2,0,0.0,4,0,0.0,4,0,0.0,2,0,0.0,2,0,0.0,0,0,-1.0,2,0,0.0,2,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,0,0,-1.0,0,0,-1.0,NPP,NPP,False,False,True
5434,CMN,94538,835310,0,3,Downtown / BART,False,5434,2,0,2,0,0,2,8.0004,5.0002,0.6249937503124844,0,0,-1.0,0,0,-1.0,3,2,0.6666666666666666,0,0,-1.0,0,0,-1.0,3,2,0.6666666666666666,1,0,0.0,2,2,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,0,0.0,2,2,1.0,NPP NPP,NPP,False,False,True
5435,AVE,94538,835310,0,3,Downtown / BART,True,5435,1,1,1,0,1,0,11.0063,10.0031,0.9088522028292887,2,1,0.5,4,3,0.75,6,5,0.8333333333333334,2,1,0.5,2,2,1.0,2,2,1.0,3,2,0.6666666666666666,3,3,1.0,1,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,REP,REP,False,True,True
5436,AVE,94536,835500,0,3,Downtown / BART,False,5436,2,0,1,0,0,2,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP NPP,NPP,False,False,True
5437,CMN,94538,835310,0,3,Downtown / BART,False,5437,3,2,3,2,0,1,23.807299999999998,6.0004,0.25204034056780905,2,0,0.0,5,0,0.0,11,2,0.18181818181818182,2,0,0.0,3,0,0.0,6,2,0.3333333333333333,5,2,0.4,6,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,2,0,0.0,3,2,0.6666666666666666,3,0,0.0,DEM NPP DEM,DEM,False,False,False
5438,CMN,94536,835300,0,3,Downtown / BART,False,5438,2,0,0,0,0,2,20.0062,8.0034,0.4000459857444192,2,2,1.0,6,2,0.3333333333333333,10,4,0.4,2,2,1.0,4,0,0.0,4,2,0.5,4,0,0.0,6,4,0.6666666666666666,0,0,-1.0,2,2,1.0,2,0,0.0,2,0,0.0,2,0,0.0,2,2,1.0,NPP NPP,NPP,False,False,True
5439,BLVD,94538,835310,0,3,Downtown / BART,True,5439,2,1,2,1,0,1,22.0126,2.5001,0.11357586109773495,4,0,0.0,8,0,0.0,12,1,0.08333333333333333,4,0,0.0,4,0,0.0,4,1,0.25,6,0,0.0,6,1,0.16666666666666666,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,1,0.5,DEM NPP,DEM,False,False,False
5440,DR,94536,835300,0,3,Downtown / BART,True,5440,1,1,1,1,0,0,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,DEM,DEM,False,True,True
5441,PL/TER,94538,832910,0,3,Centerville,False,5441,2,0,2,0,0,2,22.0126,14.0058,0.6362628676303572,4,2,0.5,8,6,0.75,12,8,0.6666666666666666,4,2,0.5,4,4,1.0,4,2,0.5,6,2,0.3333333333333333,6,6,1.0,2,0,0.0,2,2,1.0,2,2,1.0,2,2,1.0,2,0,0.0,2,2,1.0,NPP NPP,NPP,False,False,True
5442,WAY,94538,832610,2,3,Centerville,True,5442,2,1,2,1,0,1,16.5066,16.5066,1.0,2,2,1.0,4,4,1.0,8,8,1.0,2,2,1.0,2,2,1.0,4,4,1.0,4,4,1.0,4,4,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,2,2,1.0,2,2,1.0,DEM NPP,DEM,False,False,False
5443,CT,94536,831730,0,3,Downtown / BART,False,5443,2,1,2,0,0,1,22.0126,11.003599999999999,0.4998773429762954,4,2,0.5,8,2,0.25,12,5,0.4166666666666667,4,2,0.5,4,0,0.0,4,3,0.75,6,1,0.16666666666666666,6,4,0.6666666666666666,2,0,0.0,2,2,1.0,2,0,0.0,2,0,0.0,2,1,0.5,2,2,1.0,IND NPP,IND,False,False,False
5444,DR,94538,832810,0,3,Centerville,False,5444,2,2,1,2,0,0,22.0126,6.5065,0.29558071286445037,4,3,0.75,8,3,0.375,12,4,0.3333333333333333,4,3,0.75,4,0,0.0,4,1,0.25,6,1,0.16666666666666666,6,3,0.5,2,1,0.5,2,2,1.0,2,0,0.0,2,0,0.0,2,0,0.0,2,1,0.5,DEM DEM,DEM,False,True,True
5445,DR,94536,832110,0,3,Centerville,False,5445,1,0,1,0,0,1,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP,NPP,False,False,True
5446,OTH,94538,832710,0,3,Centerville,False,5446,1,0,0,0,0,1,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP,NPP,False,False,True
5447,DR,94536,835200,0,3,Centerville,False,5447,2,2,2,1,1,0,22.0126,22.0126,1.0,4,4,1.0,8,8,1.0,12,12,1.0,4,4,1.0,4,4,1.0,4,4,1.0,6,6,1.0,6,6,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,REP DEM,TIE,True,True,False
5448,CMN,94536,835050,0,3,Centerville,False,5448,2,2,0,2,0,0,22.0126,15.2056,0.6907680146825,4,2,0.5,8,5,0.625,12,8,0.6666666666666666,4,2,0.5,4,3,0.75,4,3,0.75,6,3,0.5,6,5,0.8333333333333334,2,0,0.0,2,2,1.0,2,2,1.0,2,1,0.5,2,1,0.5,2,2,1.0,DEM DEM,DEM,False,True,True
5449,DR,94538,832810,0,3,Centerville,False,5449,2,2,1,1,1,0,22.0126,19.8086,0.8998755258352035,4,3,0.75,8,6,0.75,12,10,0.8333333333333334,4,3,0.75,4,3,0.75,4,4,1.0,6,4,0.6666666666666666,6,6,1.0,2,1,0.5,2,2,1.0,2,1,0.5,2,2,1.0,2,2,1.0,2,2,1.0,REP DEM,TIE,True,True,False
5450,ST,94538,832800,0,3,Centerville,False,5450,3,3,2,0,3,0,24.5127,14.104300000000002,0.575387452218646,4,2,0.5,8,4,0.5,13,7,0.5384615384615384,4,2,0.5,4,2,0.5,5,3,0.6,6,0,0.0,7,7,1.0,2,0,0.0,2,2,1.0,2,0,0.0,2,2,1.0,2,0,0.0,3,3,1.0,REP REP REP,REP,False,True,True
5451,AVE,94538,832600,1,3,Centerville,False,5451,2,2,2,2,0,0,22.0126,22.0126,1.0,4,4,1.0,8,8,1.0,12,12,1.0,4,4,1.0,4,4,1.0,4,4,1.0,6,6,1.0,6,6,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,DEM DEM,DEM,False,True,True
5452,CT,94538,832620,1,3,Centerville,False,5452,4,3,3,2,1,1,44.0252,30.913400000000003,0.7021751178870285,8,5,0.625,16,8,0.5,24,15,0.625,8,5,0.625,8,3,0.375,8,7,0.875,12,5,0.4166666666666667,12,10,0.8333333333333334,4,2,0.5,4,3,0.75,4,0,0.0,4,3,0.75,4,3,0.75,4,4,1.0,NPP DEM REP DEM,DEM,True,False,False
5453,PL/TER,94538,832610,1,3,Centerville,False,5453,1,0,1,0,0,1,8.5015,2.5001,0.29407751573251784,0,0,-1.0,2,0,0.0,4,1,0.25,0,0,-1.0,2,0,0.0,2,1,0.5,2,0,0.0,2,1,0.5,0,0,-1.0,0,0,-1.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,NPP,NPP,False,False,True
5454,OTH,94538,832810,0,3,Centerville,False,5454,2,2,2,1,1,0,22.0126,19.611,0.8908988488411184,4,4,1.0,8,6,0.75,12,10,0.8333333333333334,4,4,1.0,4,2,0.5,4,4,1.0,6,4,0.6666666666666666,6,6,1.0,2,2,1.0,2,2,1.0,2,0,0.0,2,2,1.0,2,2,1.0,2,2,1.0,REP DEM,TIE,True,True,False
5455,BLVD,94536,835100,0,3,Centerville,True,5455,3,2,3,2,0,1,23.807299999999998,8.7058,0.36567775430225186,2,2,1.0,5,3,0.6,11,5,0.45454545454545453,2,2,1.0,3,1,0.3333333333333333,6,2,0.3333333333333333,5,2,0.4,6,3,0.5,1,1,1.0,1,1,1.0,1,1,1.0,2,0,0.0,3,0,0.0,3,2,0.6666666666666666,DEM DEM NPP,DEM,False,False,False
5456,CT,94536,831730,0,3,Downtown / BART,False,5456,2,1,2,0,1,1,18.307,6.501799999999999,0.3551537663188944,2,1,0.5,5,1,0.2,9,3,0.3333333333333333,2,1,0.5,3,0,0.0,4,2,0.5,4,0,0.0,5,3,0.6,1,0,0.0,1,1,1.0,1,0,0.0,2,0,0.0,2,0,0.0,2,2,1.0,REP NPP,REP,False,False,False
5457,WAY,94536,835100,0,3,Centerville,False,5457,1,1,0,1,0,0,11.0063,0.0,0.0,2,0,0.0,4,0,0.0,6,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,3,0,0.0,3,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,DEM,DEM,False,True,True
5458,OTH,94538,832810,0,3,Centerville,True,5458,4,4,2,4,0,0,38.5192,19.3122,0.5013655527632973,6,5,0.8333333333333334,12,6,0.5,20,10,0.5,6,5,0.8333333333333334,6,1,0.16666666666666666,8,4,0.5,10,4,0.4,10,6,0.6,3,2,0.6666666666666666,3,3,1.0,3,0,0.0,3,1,0.3333333333333333,4,2,0.5,4,2,0.5,DEM DEM DEM DEM,DEM,False,True,True
5459,CMN,94538,832620,2,3,Centerville,False,5459,1,1,1,1,0,0,2.5001,2.5001,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,DEM,DEM,False,True,True
5460,WAY,94538,832600,1,3,Centerville,True,5460,2,2,0,2,0,0,22.0126,12.805,0.5817122920509163,4,2,0.5,8,5,0.625,12,7,0.5833333333333334,4,2,0.5,4,3,0.75,4,2,0.5,6,1,0.16666666666666666,6,6,1.0,2,0,0.0,2,2,1.0,2,1,0.5,2,2,1.0,2,0,0.0,2,2,1.0,DEM DEM,DEM,False,True,True
5461,PL/TER,94538,832910,0,3,Centerville,False,5461,1,1,1,1,0,0,2.5001,2.5001,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,DEM,DEM,False,True,True
5462,PL/TER,94538,832910,0,3,Centerville,False,5462,1,1,0,1,0,0,5.5003,2.5001,0.45453884333581807,0,0,-1.0,0,0,-1.0,2,1,0.5,0,0,-1.0,0,0,-1.0,2,1,0.5,1,0,0.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,0,0.0,1,1,1.0,DEM,DEM,False,True,True
5463,OTH,94536,835010,0,3,Centerville,False,5463,2,0,0,0,0,2,8.0004,5.0002,0.6249937503124844,0,0,-1.0,0,0,-1.0,3,2,0.6666666666666666,0,0,-1.0,0,0,-1.0,3,2,0.6666666666666666,1,0,0.0,2,2,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,0,0.0,2,2,1.0,NPP NPP,NPP,False,False,True
5464,WAY,94536,835100,0,3,Centerville,False,5464,2,1,1,0,1,1,22.0126,18.8054,0.8543016272498478,4,2,0.5,8,5,0.625,12,9,0.75,4,2,0.5,4,3,0.75,4,4,1.0,6,3,0.5,6,6,1.0,2,0,0.0,2,2,1.0,2,1,0.5,2,2,1.0,2,2,1.0,2,2,1.0,REP NPP,REP,False,False,False
5465,PL/TER,94538,832910,0,3,Centerville,False,5465,1,1,1,0,1,0,11.0063,1.5016,0.13643095318135978,2,1,0.5,4,1,0.25,6,1,0.16666666666666666,2,1,0.5,2,0,0.0,2,0,0.0,3,0,0.0,3,1,0.3333333333333333,1,0,0.0,1,1,1.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,REP,REP,False,True,True
5466,BLVD,94538,832700,2,3,Centerville,True,5466,4,4,2,4,0,0,42.0188,16.0068,0.38094376802764474,6,4,0.6666666666666666,14,4,0.2857142857142857,22,8,0.36363636363636365,6,4,0.6666666666666666,8,0,0.0,8,4,0.5,10,0,0.0,12,8,0.6666666666666666,2,0,0.0,4,4,1.0,4,0,0.0,4,0,0.0,4,0,0.0,4,4,1.0,DEM DEM DEM DEM,DEM,False,True,True
5467,BLVD,94536,832210,1,3,Centerville,True,5467,1,1,1,1,0,0,2.5001,2.5001,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,DEM,DEM,False,True,True
5468,ST,94536,835400,0,3,Downtown / BART,True,5468,2,2,2,0,2,0,21.0094,11.6042,0.5523337172884519,3,2,0.6666666666666666,7,4,0.5714285714285714,11,6,0.5454545454545454,3,2,0.6666666666666666,4,2,0.5,4,2,0.5,5,0,0.0,6,6,1.0,1,0,0.0,2,2,1.0,2,0,0.0,2,2,1.0,2,0,0.0,2,2,1.0,REP REP,REP,False,True,True
5469,BLVD,94538,835310,0,3,Downtown / BART,True,5469,4,4,2,4,0,0,44.0252,30.4086,0.6907089575970127,8,4,0.5,16,7,0.4375,24,14,0.5833333333333334,8,4,0.5,8,3,0.375,8,7,0.875,12,3,0.25,12,11,0.9166666666666666,4,0,0.0,4,4,1.0,4,0,0.0,4,3,0.75,4,3,0.75,4,4,1.0,DEM DEM DEM DEM,DEM,False,True,True
5470,DR,94538,832610,2,3,Centerville,True,5470,1,0,1,0,0,1,2.5001,2.5001,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,NPP,NPP,False,False,True
5471,AVE,94536,835300,0,3,Downtown / BART,True,5471,2,0,2,0,0,2,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP NPP,NPP,False,False,True
5472,DR,94538,832800,0,3,Centerville,False,5472,2,0,2,0,0,2,5.5003,2.5001,0.45453884333581807,0,0,-1.0,0,0,-1.0,2,1,0.5,0,0,-1.0,0,0,-1.0,2,1,0.5,1,0,0.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,0,0.0,1,1,1.0,NPP NPP,NPP,False,False,True
5473,PL/TER,94536,835500,0,3,Downtown / BART,False,5473,2,2,2,2,0,0,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,DEM DEM,DEM,False,True,True
5474,DR,94536,835300,0,3,Downtown / BART,True,5474,1,1,1,0,0,0,11.0063,2.5001,0.2271517221954699,2,0,0.0,4,0,0.0,6,1,0.16666666666666666,2,0,0.0,2,0,0.0,2,1,0.5,3,0,0.0,3,1,0.3333333333333333,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,AI,AI,False,True,True
5475,CT,94538,832910,0,3,Centerville,False,5475,2,2,2,1,1,0,22.0126,20.0062,0.9088522028292887,4,2,0.5,8,6,0.75,12,10,0.8333333333333334,4,2,0.5,4,4,1.0,4,4,1.0,6,4,0.6666666666666666,6,6,1.0,2,0,0.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,2,2,1.0,DEM REP,TIE,True,True,False
5476,AVE,94538,832710,0,3,Centerville,False,5476,3,1,1,1,0,2,27.5129,20.811799999999998,0.7564378891356418,4,4,1.0,8,7,0.875,14,11,0.7857142857142857,4,4,1.0,4,3,0.75,6,4,0.6666666666666666,7,5,0.7142857142857143,7,6,0.8571428571428571,2,2,1.0,2,2,1.0,2,1,0.5,2,2,1.0,3,2,0.6666666666666666,3,2,0.6666666666666666,NPP NPP DEM,DEM,False,False,False
5477,CT,94536,835400,0,3,Downtown / BART,False,5477,2,0,0,0,0,2,11.0006,8.0004,0.7272694216679091,0,0,-1.0,0,0,-1.0,4,3,0.75,0,0,-1.0,0,0,-1.0,4,3,0.75,2,1,0.5,2,2,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,2,1,0.5,2,2,1.0,NPP NPP,NPP,False,False,True
5478,BLVD,94536,835100,0,3,Centerville,True,5478,1,1,0,1,0,0,11.0063,7.0019,0.6361720105757612,2,1,0.5,4,1,0.25,6,3,0.5,2,1,0.5,2,0,0.0,2,2,1.0,3,1,0.3333333333333333,3,2,0.6666666666666666,1,0,0.0,1,1,1.0,1,0,0.0,1,0,0.0,1,1,1.0,1,1,1.0,DEM,DEM,False,True,True
5479,DR,94536,835300,0,3,Downtown / BART,True,5479,1,1,1,1,0,0,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,DEM,DEM,False,True,True
5480,ST,94538,832800,0,3,Centerville,False,5480,1,1,1,1,0,0,2.5001,2.5001,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,1,1,1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,1,1.0,DEM,DEM,False,True,True
5481,DR,94538,832810,0,3,Centerville,True,5481,2,0,0,0,0,2,22.0126,0.0,0.0,4,0,0.0,8,0,0.0,12,0,0.0,4,0,0.0,4,0,0.0,4,0,0.0,6,0,0.0,6,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,NPP NPP,NPP,False,False,True
5482,CT,94538,832600,1,3,Centerville,False,5482,1,0,1,0,0,1,0.0,0.0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,0,0,-1.0,NPP,NPP,False,False,True
5483,AVE,94536,835300,0,3,Downtown / BART,True,5483,1,1,1,1,0,0,11.0063,5.8021,0.5271617164714755,2,1,0.5,4,2,0.5,6,3,0.5,2,1,0.5,2,1,0.5,2,1,0.5,3,0,0.0,3,3,1.0,1,0,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,0,0.0,1,1,1.0,DEM,DEM,False,True,True
5484,CMN,94538,832610,1,3,Centerville,False,5484,1,1,0,1,0,0,11.0063,5.8021,0.5271617164714755,2,1,0.5,4,2,0.5,6,3,0.5,2,1,0.5,2,1,0.5,2,1,0.5,3,0,0.0,3,3,1.0,1,0,0.0,1,1,1.0,1,0,0.0,1,1,1.0,1,0,0.0,1,1,1.0,DEM,DEM,False,True,True
5485,OTH,94538,832900,0,3,Centerville,False,5485,2,1,1,0,1,1,11.0063,0.0,0.0,2,0,0.0,4,0,0.0,6,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,3,0,0.0,3,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,NPP REP,REP,False,False,False
5486,CMN,94536,835100,0,3,Centerville,True,5486,2,1,1,0,1,1,12.801,5.0002,0.3906101085852668,0,0,-1.0,1,0,0.0,5,2,0.4,0,0,-1.0,1,0,0.0,4,2,0.5,2,0,0.0,3,2,0.6666666666666666,0,0,-1.0,0,0,-1.0,0,0,-1.0,1,0,0.0,2,0,0.0,2,2,1.0,NPP REP,REP,False,False,False
5487,ST,94536,835000,0,3,Downtown / BART,True,5487,1,1,1,0,0,0,11.0063,7.0019,0.6361720105757612,2,1,0.5,4,1,0.25,6,3,0.5,2,1,0.5,2,0,0.0,2,2,1.0,3,1,0.3333333333333333,3,2,0.6666666666666666,1,0,0.0,1,1,1.0,1,0,0.0,1,0,0.0,1,1,1.0,1,1,1.0,AI,AI,False,True,True
5488,AVE,94538,832400,0,3,Centerville,True,5488,1,1,1,1,0,0,11.0063,2.5001,0.2271517221954699,2,0,0.0,4,0,0.0,6,1,0.16666666666666666,2,0,0.0,2,0,0.0,2,1,0.5,3,0,0.0,3,1,0.3333333333333333,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,DEM,DEM,False,True,True
5489,PL/TER,94538,832610,2,3,Centerville,False,5489,2,2,1,2,0,0,18.5046,12.5022,0.6756266009532765,1,1,1.0,5,1,0.2,9,5,0.5555555555555556,1,1,1.0,4,0,0.0,4,4,1.0,4,2,0.5,5,3,0.6,0,0,-1.0,1,1,1.0,2,0,0.0,2,0,0.0,2,2,1.0,2,2,1.0,DEM DEM,DEM,False,True,True
5490,DR,94538,832620,2,3,Centerville,True,5490,1,1,1,1,0,0,11.0063,5.0049,0.454730472547541,2,2,1.0,4,2,0.5,6,3,0.5,2,2,1.0,2,0,0.0,2,1,0.5,3,1,0.3333333333333333,3,2,0.6666666666666666,1,1,1.0,1,1,1.0,1,0,0.0,1,0,0.0,1,0,0.0,1,1,1.0,DEM,DEM,False,True,True
