Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid
3808,AVE,94538,835310,0,3,Downtown / BART,True,3808
3809,ST,94538,832600,1,3,Centerville,False,3809
3810,DR,94538,832900,0,3,Centerville,False,3810
3811,BLVD,94538,832700,1,3,Centerville,True,3811
3812,DR,94538,832620,1,3,Centerville,False,3812
3813,CMN,94536,835000,0,3,Downtown / BART,False,3813
3814,CMN,94536,835000,0,3,Downtown / BART,False,3814
3815,BLVD,94538,832700,2,3,Centerville,True,3815
3816,CT,94538,832600,1,3,Centerville,False,3816
3817,ST,94536,835000,0,3,Downtown / BART,False,3817
3818,CT,94536,831730,0,3,Downtown / BART,False,3818
3819,AVE,94538,832620,2,3,Centerville,False,3819
3820,AVE,94538,832600,1,3,Centerville,False,3820
3821,CMN,94538,835310,0,3,Downtown / BART,False,3821
3822,DR,94536,832110,0,3,Centerville,False,3822
3823,DR,94538,832810,0,3,Centerville,False,3823
3824,ST,94536,835000,0,3,Downtown / BART,True,3824
3825,ST,94538,835310,0,3,Downtown / BART,True,3825
3826,WAY,94538,832900,0,3,Centerville,False,3826
3827,CMN,94538,835310,0,3,Downtown / BART,False,3827
3828,AVE,94536,835400,0,3,Downtown / BART,False,3828
3829,DR,94538,832610,1,3,Centerville,False,3829
3830,TER,94536,835100,0,3,Centerville,False,3830
3831,CT,94536,835400,0,3,Downtown / BART,False,3831
3832,ST,94536,832210,1,3,Centerville,False,3832
3833,BLVD,94538,832700,2,3,Centerville,True,3833
3834,TER,94538,832910,0,3,Centerville,False,3834
3835,BLVD,94538,832700,2,3,Centerville,True,3835
3836,AVE,94538,832600,1,3,Centerville,True,3836
3837,AVE,94538,835300,0,3,Downtown / BART,True,3837
3838,ST,94538,832810,0,3,Centerville,False,3838
3839,BLVD,94538,835310,0,3,Downtown / BART,True,3839
3840,ST,94538,832800,0,3,Centerville,False,3840
3841,AVE,94538,832210,1,3,Centerville,True,3841
3842,LN,94538,832900,0,3,Centerville,False,3842
3843,DR,94538,832620,1,3,Centerville,False,3843
3844,BLVD,94538,835310,0,3,Downtown / BART,True,3844
3845,CT,94536,835500,0,3,Downtown / BART,False,3845
3846,DR,94536,835100,0,3,Centerville,False,3846
3847,CT,94536,831730,0,3,Downtown / BART,False,3847
3848,AVE,94538,835300,0,3,Downtown / BART,True,3848
3849,BLVD,94538,832700,2,3,Centerville,True,3849
3850,DR,94536,832400,0,3,Centerville,False,3850
3851,PKWY,94536,835300,0,3,Downtown / BART,True,3851
3852,WAY,94538,832900,0,3,Centerville,False,3852
3853,CMN,94538,835310,0,3,Downtown / BART,False,3853
3854,RD,94538,832900,0,3,Centerville,False,3854
3855,CT,94536,835410,0,3,Downtown / BART,False,3855
3856,AVE,94538,835300,0,3,Downtown / BART,True,3856
3857,CT,94536,831730,0,3,Downtown / BART,False,3857
3858,AVE,94536,832210,2,3,Centerville,False,3858
3859,AVE,94538,832600,1,3,Centerville,False,3859
3860,CMN,94538,835310,0,3,Downtown / BART,False,3860
3861,CT,94536,835500,0,3,Downtown / BART,False,3861
3862,DR,94538,832900,0,3,Centerville,False,3862
3863,CMN,94538,832910,0,3,Centerville,False,3863
3864,CT,94538,832900,0,3,Centerville,False,3864
3865,DR,94538,832810,0,3,Centerville,True,3865
3866,ST,94536,835400,0,3,Downtown / BART,True,3866
3867,RD,94538,832900,0,3,Centerville,False,3867
3868,RD,94538,832900,0,3,Centerville,False,3868
3869,AVE,94538,832600,1,3,Centerville,False,3869
3870,CMN,94536,835000,0,3,Downtown / BART,False,3870
3871,CT,94536,835410,0,3,Downtown / BART,False,3871
3872,AVE,94538,832600,1,3,Centerville,False,3872
3873,LOOP,94536,835010,0,3,Centerville,False,3873
3874,LN,94538,832610,2,3,Centerville,True,3874
3875,CMN,94536,835400,0,3,Downtown / BART,False,3875
3876,ST,94536,835200,0,3,Centerville,True,3876
3877,ST,94538,832800,0,3,Centerville,False,3877
3878,WAY,94538,832710,0,3,Centerville,False,3878
3879,PL,94538,832910,0,3,Centerville,False,3879
3880,CMN,94536,835000,0,3,Downtown / BART,False,3880
3881,RD,94536,832400,0,3,Centerville,False,3881
3882,CMN,94536,832210,2,3,Centerville,False,3882
3883,AVE,94538,832600,1,3,Centerville,False,3883
3884,AVE,94538,832800,0,3,Centerville,False,3884
3885,DR,94538,832620,2,3,Centerville,False,3885
3886,AVE,94536,835200,0,3,Centerville,True,3886
3887,DR,94538,832810,0,3,Centerville,False,3887
3888,CMN,94536,835200,0,3,Centerville,False,3888
3889,DR,94536,835200,0,3,Centerville,True,3889
3890,BLVD,94538,832700,2,3,Centerville,True,3890
3891,ST,94536,835100,0,3,Centerville,False,3891
3892,ST,94536,835200,0,3,Centerville,False,3892
3893,DR,94538,832810,0,3,Centerville,False,3893
3894,ST,94536,832210,2,3,Centerville,True,3894
3895,BLVD,94538,832700,1,3,Centerville,True,3895
3896,AVE,94536,835000,0,3,Downtown / BART,False,3896
3897,ST,94538,832800,0,3,Centerville,False,3897
3898,AVE,94536,835500,0,3,Downtown / BART,True,3898
3899,CT,94538,832910,0,3,Centerville,False,3899
3900,AVE,94538,832600,1,3,Centerville,False,3900
3901,CMN,94536,835100,0,3,Centerville,False,3901
3902,CMN,94538,835310,0,3,Downtown / BART,False,3902
3903,CMN,94538,835310,0,3,Downtown / BART,False,3903
3904,LN,94538,832700,1,3,Centerville,False,3904
3905,ST,94536,835010,0,3,Centerville,False,3905
3906,WAY,94538,832600,1,3,Centerville,False,3906
3907,DR,94538,832800,0,3,Centerville,False,3907
3908,PKWY,94536,835100,0,3,Centerville,False,3908
3909,ST,94538,835300,0,3,Downtown / BART,True,3909
3910,AVE,94538,835300,0,3,Downtown / BART,True,3910
3911,AVE,94536,835500,0,3,Downtown / BART,False,3911
3912,BLVD,94538,835310,0,3,Downtown / BART,True,3912
3913,PL,94538,832910,0,3,Centerville,False,3913
3914,ST,94538,832810,0,3,Centerville,False,3914
3915,AVE,94536,835500,0,3,Downtown / BART,True,3915
3916,BLVD,94538,832700,2,3,Centerville,True,3916
3917,WAY,94536,832210,2,3,Centerville,False,3917
3918,ST,94538,832600,1,3,Centerville,False,3918
3919,CMN,94538,835310,0,3,Downtown / BART,False,3919
3920,WAY,94536,832400,0,3,Centerville,False,3920
3921,WAY,94538,832610,2,3,Centerville,True,3921
3922,DR,94538,832610,2,3,Centerville,True,3922
3923,CMN,94536,835000,0,3,Downtown / BART,False,3923
3924,DR,94536,832210,2,3,Centerville,False,3924
3925,BLVD,94538,832700,2,3,Centerville,True,3925
3926,DR,94536,835400,0,3,Downtown / BART,False,3926
3927,AVE,94536,832210,2,3,Centerville,False,3927
3928,PL,94536,835410,0,3,Downtown / BART,False,3928
3929,TER,94536,832110,0,3,Centerville,False,3929
3930,TER,94536,835100,0,3,Centerville,False,3930
3931,DR,94538,832610,1,3,Centerville,False,3931
3932,WAY,94536,832400,0,3,Centerville,False,3932
3933,DR,94538,832810,0,3,Centerville,False,3933
3934,ST,94536,835400,0,3,Downtown / BART,False,3934
3935,PKWY,94536,835300,0,3,Downtown / BART,True,3935
3936,AVE,94538,835300,0,3,Downtown / BART,True,3936
3937,BLVD,94538,835310,0,3,Downtown / BART,True,3937
3938,CT,94538,832800,0,3,Centerville,False,3938
3939,CT,94536,832210,2,3,Centerville,False,3939
3940,AVE,94536,835200,0,3,Centerville,True,3940
3941,PL,94536,835000,0,3,Downtown / BART,False,3941
3942,DR,94538,832900,0,3,Centerville,False,3942
3943,AVE,94536,835300,0,3,Downtown / BART,True,3943
3944,DR,94536,832210,2,3,Centerville,True,3944
3945,CT,94538,832800,0,3,Centerville,False,3945
3946,ST,94536,835200,0,3,Centerville,True,3946
3947,CT,94538,832600,1,3,Centerville,False,3947
3948,ST,94536,835040,0,3,Downtown / BART,False,3948
3949,CT,94536,832210,2,3,Centerville,False,3949
3950,ST,94536,835300,0,3,Downtown / BART,True,3950
3951,AVE,94536,835040,0,3,Downtown / BART,False,3951
3952,DR,94538,832620,2,3,Centerville,False,3952
3953,ST,94536,835300,0,3,Downtown / BART,True,3953
3954,PL,94536,835500,0,3,Downtown / BART,False,3954
3955,DR,94538,832810,0,3,Centerville,False,3955
3956,AVE,94536,835200,0,3,Centerville,True,3956
3957,BLVD,94536,832210,1,3,Centerville,True,3957
3958,BLVD,94538,832810,0,3,Centerville,False,3958
3959,RD,94538,832900,0,3,Centerville,False,3959
3960,BLVD,94538,835310,0,3,Downtown / BART,True,3960
3961,RD,94538,832710,0,3,Centerville,False,3961
3962,AVE,94538,832600,1,3,Centerville,False,3962
3963,DR,94538,832610,1,3,Centerville,False,3963
3964,DR,94538,832620,1,3,Centerville,False,3964
3965,CMN,94536,835400,0,3,Downtown / BART,False,3965
3966,ST,94536,835000,0,3,Downtown / BART,True,3966
3967,CT,94538,832810,0,3,Centerville,False,3967
3968,CT,94536,835010,0,3,Centerville,False,3968
3969,ST,94536,835420,0,3,Downtown / BART,False,3969
3970,ST,94538,835310,0,3,Downtown / BART,True,3970
3971,CMN,94538,835310,0,3,Downtown / BART,False,3971
3972,ST,94536,835400,0,3,Downtown / BART,True,3972
3973,CT,94536,831730,0,3,Downtown / BART,False,3973
3974,CT,94538,832900,0,3,Centerville,False,3974
3975,DR,94538,832810,0,3,Centerville,False,3975
3976,DR,94538,832600,1,3,Centerville,False,3976
3977,AVE,94538,835310,0,3,Downtown / BART,True,3977
3978,DR,94536,832210,2,3,Centerville,False,3978
3979,ST,94536,835200,0,3,Centerville,True,3979
3980,CT,94536,831730,0,3,Downtown / BART,False,3980
3981,TER,94536,835100,0,3,Centerville,True,3981
3982,PL,94538,832910,0,3,Centerville,False,3982
3983,AVE,94538,835300,0,3,Downtown / BART,True,3983
3984,AVE,94536,835200,0,3,Centerville,True,3984
3985,DR,94536,835400,0,3,Downtown / BART,False,3985
3986,CT,94536,835410,0,3,Downtown / BART,False,3986
3987,CMN,94536,835100,0,3,Centerville,True,3987
3988,WAY,94538,832600,1,3,Centerville,False,3988
3989,CMN,94536,835100,0,3,Centerville,False,3989
3990,WAY,94536,832210,2,3,Centerville,False,3990
3991,DR,94538,832900,0,3,Centerville,False,3991
3992,CT,94538,832710,0,3,Centerville,False,3992
3993,ST,94538,832800,0,3,Centerville,False,3993
3994,PL,94538,832910,0,3,Centerville,False,3994
3995,DR,94536,832400,0,3,Centerville,False,3995
3996,BLVD,94538,832620,2,3,Centerville,False,3996
3997,ST,94538,832810,0,3,Centerville,False,3997
3998,DR,94538,832800,0,3,Centerville,False,3998
3999,BLVD,94538,832810,0,3,Centerville,False,3999
4000,BLVD,94536,835100,0,3,Centerville,True,4000
4001,WAY,94538,832900,0,3,Centerville,False,4001
4002,AVE,94538,832600,1,3,Centerville,False,4002
4003,AVE,94536,835040,0,3,Downtown / BART,False,4003
4004,AVE,94536,832210,2,3,Centerville,False,4004
4005,AVE,94536,835040,0,3,Downtown / BART,False,4005
4006,ST,94538,832810,0,3,Centerville,False,4006
4007,ST,94536,835200,0,3,Centerville,True,4007
4008,CT,94536,835400,0,3,Downtown / BART,False,4008
4009,LN,94538,832810,0,3,Centerville,False,4009
4010,AVE,94536,832110,0,3,Centerville,False,4010
4011,CMN,94536,835000,0,3,Downtown / BART,False,4011
4012,PL,94538,832910,0,3,Centerville,False,4012
4013,ST,94538,835310,0,3,Downtown / BART,True,4013
4014,CMN,94538,835310,0,3,Downtown / BART,False,4014
4015,DR,94538,832900,0,3,Centerville,False,4015
4016,BLVD,94536,835100,0,3,Centerville,True,4016
4017,AVE,94536,835420,0,3,Downtown / BART,False,4017
4018,BLVD,94538,832700,2,3,Centerville,True,4018
4019,WAY,94538,832620,2,3,Centerville,False,4019
4020,DR,94536,832210,2,3,Centerville,False,4020
4021,CT,94536,831730,0,3,Downtown / BART,False,4021
4022,AVE,94536,835500,0,3,Downtown / BART,True,4022
4023,CT,94538,832710,0,3,Centerville,False,4023
4024,WAY,94536,832400,0,3,Centerville,False,4024
4025,DR,94538,832810,0,3,Centerville,False,4025
4026,BLVD,94538,832700,2,3,Centerville,True,4026
4027,DR,94538,832620,2,3,Centerville,False,4027
4028,RD,94538,832600,1,3,Centerville,False,4028
4029,AVE,94538,832710,0,3,Centerville,False,4029
4030,CT,94538,832800,0,3,Centerville,False,4030
4031,PL,94538,832910,0,3,Centerville,False,4031
4032,PL,94538,832910,0,3,Centerville,False,4032
4033,CMN,94538,832610,1,3,Centerville,False,4033
4034,DR,94538,832810,0,3,Centerville,False,4034
4035,ST,94536,835200,0,3,Centerville,True,4035
4036,AVE,94536,835040,0,3,Downtown / BART,False,4036
4037,PKWY,94536,835200,0,3,Centerville,True,4037
4038,WAY,94536,832210,2,3,Centerville,False,4038
4039,BLVD,94538,835310,0,3,Downtown / BART,True,4039
4040,LOOP,94536,835010,0,3,Centerville,False,4040
4041,BLVD,94538,832700,2,3,Centerville,True,4041
4042,WAY,94538,832610,2,3,Centerville,True,4042
4043,CMN,94538,832910,0,3,Centerville,False,4043
4044,AVE,94536,832110,0,3,Centerville,False,4044
4045,PL,94538,832910,0,3,Centerville,False,4045
4046,ST,94538,832800,0,3,Centerville,False,4046
4047,LN,94538,832900,0,3,Centerville,False,4047
4048,ST,94536,832210,2,3,Centerville,True,4048
4049,ST,94536,835040,0,3,Downtown / BART,False,4049
4050,WAY,94538,832610,2,3,Centerville,True,4050
4051,CT,94536,835400,0,3,Downtown / BART,False,4051
4052,PL,94538,832910,0,3,Centerville,False,4052
4053,PL,94538,832910,0,3,Centerville,False,4053
4054,DR,94538,832810,0,3,Centerville,False,4054
4055,WAY,94536,832400,0,3,Centerville,False,4055
4056,WAY,94536,835100,0,3,Centerville,False,4056
4057,AVE,94538,835300,0,3,Downtown / BART,True,4057
4058,CT,94538,832800,0,3,Centerville,False,4058
4059,RD,94538,832900,0,3,Centerville,False,4059
4060,CMN,94538,832610,1,3,Centerville,False,4060
4061,DR,94538,832600,1,3,Centerville,False,4061
4062,AVE,94536,835040,0,3,Downtown / BART,False,4062
4063,DR,94538,832800,0,3,Centerville,False,4063
4064,AVE,94538,832800,0,3,Centerville,False,4064
4065,ST,94538,832810,0,3,Centerville,False,4065
4066,CMN,94536,835100,0,3,Centerville,True,4066
4067,ST,94538,832810,0,3,Centerville,False,4067
4068,CMN,94536,835100,0,3,Centerville,False,4068
4069,DR,94538,832810,0,3,Centerville,False,4069
4070,PKWY,94536,835100,0,3,Centerville,False,4070
4071,BLVD,94538,832700,1,3,Centerville,True,4071
4072,DR,94538,832620,2,3,Centerville,False,4072
4073,CMN,94536,835420,0,3,Downtown / BART,False,4073
4074,BLVD,94538,835310,0,3,Downtown / BART,True,4074
4075,DR,94538,832900,0,3,Centerville,False,4075
4076,PKWY,94536,835300,0,3,Downtown / BART,True,4076
4077,DR,94536,835300,0,3,Downtown / BART,True,4077
4078,WAY,94538,832600,1,3,Centerville,True,4078
4079,CMN,94538,835310,0,3,Downtown / BART,False,4079
4080,AVE,94536,835040,0,3,Downtown / BART,False,4080
4081,CT,94538,832800,0,3,Centerville,False,4081
4082,ST,94536,835300,0,3,Downtown / BART,True,4082
4083,DR,94538,832610,2,3,Centerville,True,4083
4084,DR,94538,832900,0,3,Centerville,False,4084
4085,PL,94536,835410,0,3,Downtown / BART,False,4085
4086,CMN,94536,835100,0,3,Centerville,False,4086
4087,WAY,94538,832610,2,3,Centerville,True,4087
4088,BLVD,94538,835310,0,3,Downtown / BART,True,4088
4089,AVE,94538,832400,0,3,Centerville,True,4089
4090,DR,94536,832110,0,3,Centerville,False,4090
4091,DR,94538,832900,0,3,Centerville,False,4091
4092,CT,94536,835500,0,3,Downtown / BART,False,4092
4093,CT,94536,835400,0,3,Downtown / BART,False,4093
4094,RD,94538,832600,1,3,Centerville,False,4094
4095,CMN,94538,832610,1,3,Centerville,False,4095
4096,TER,94536,835500,0,3,Downtown / BART,False,4096
4097,DR,94538,832800,0,3,Centerville,False,4097
4098,AVE,94538,832210,1,3,Centerville,True,4098
4099,BLVD,94538,832700,2,3,Centerville,True,4099
4100,PL,94538,832910,0,3,Centerville,False,4100
4101,CT,94536,835500,0,3,Downtown / BART,False,4101
4102,ST,94536,835300,0,3,Downtown / BART,True,4102
4103,DR,94536,835300,0,3,Downtown / BART,True,4103
4104,TER,94536,832110,0,3,Centerville,False,4104
4105,BLVD,94538,832700,2,3,Centerville,True,4105
4106,ST,94538,835310,0,3,Downtown / BART,True,4106
4107,CT,94536,835100,0,3,Centerville,False,4107
4108,AVE,94536,835300,0,3,Downtown / BART,True,4108
4109,AVE,94536,832400,0,3,Centerville,False,4109
4110,CT,94538,832600,1,3,Centerville,False,4110
4111,AVE,94536,835300,0,3,Downtown / BART,True,4111
4112,CMN,94536,835000,0,3,Downtown / BART,False,4112
4113,AVE,94536,835300,0,3,Downtown / BART,True,4113
4114,AVE,94536,835500,0,3,Downtown / BART,True,4114
4115,DR,94538,832800,0,3,Centerville,False,4115
4116,CT,94538,832900,0,3,Centerville,False,4116
4117,WAY,94538,832900,0,3,Centerville,False,4117
4118,ST,94536,832210,1,3,Centerville,True,4118
4119,ST,94536,832210,1,3,Centerville,False,4119
4120,CMN,94536,835500,0,3,Downtown / BART,False,4120
4121,CT,94538,832800,0,3,Centerville,False,4121
4122,AVE,94538,832600,1,3,Centerville,False,4122
4123,DR,94536,835300,0,3,Downtown / BART,True,4123
4124,CMN,94536,835300,0,3,Downtown / BART,False,4124
4125,DR,94536,832400,0,3,Centerville,False,4125
4126,PL,94536,835500,0,3,Downtown / BART,False,4126
4127,DR,94538,832800,0,3,Centerville,False,4127
4128,ST,94536,835420,0,3,Downtown / BART,False,4128
4129,AVE,94538,835300,0,3,Downtown / BART,True,4129
4130,PL,94538,832910,0,3,Centerville,False,4130
4131,AVE,94538,832600,1,3,Centerville,False,4131
4132,DR,94536,835300,0,3,Downtown / BART,True,4132
4133,AVE,94538,832400,0,3,Centerville,True,4133
4134,WAY,94536,835100,0,3,Centerville,False,4134
4135,DR,94538,832900,0,3,Centerville,False,4135
4136,AVE,94538,832800,0,3,Centerville,False,4136
4137,DR,94538,835310,0,3,Downtown / BART,True,4137
4138,BLVD,94538,835310,0,3,Downtown / BART,True,4138
4139,DR,94536,832110,0,3,Centerville,False,4139
4140,ST,94536,832210,2,3,Centerville,True,4140
4141,LOOP,94536,835010,0,3,Centerville,False,4141
4142,PL,94538,832910,0,3,Centerville,False,4142
4143,AVE,94536,832400,0,3,Centerville,False,4143
4144,TER,94538,832910,0,3,Centerville,False,4144
4145,DR,94538,832610,2,3,Centerville,True,4145
4146,AVE,94538,832600,1,3,Centerville,False,4146
4147,ST,94538,832800,0,3,Centerville,False,4147
4148,DR,94536,835100,0,3,Centerville,False,4148
4149,WAY,94536,832210,2,3,Centerville,False,4149
4150,TER,94536,832110,0,3,Centerville,False,4150
4151,PL,94536,835500,0,3,Downtown / BART,False,4151
4152,DR,94536,832400,0,3,Centerville,False,4152
4153,TER,94536,835100,0,3,Centerville,True,4153
4154,ST,94538,835310,0,3,Downtown / BART,True,4154
4155,BLVD,94538,832620,2,3,Centerville,False,4155
4156,ST,94538,832800,0,3,Centerville,False,4156
4157,CMN,94538,832910,0,3,Centerville,False,4157
4158,TER,94536,835500,0,3,Downtown / BART,False,4158
4159,GRN,94536,835400,0,3,Downtown / BART,False,4159
4160,DR,94538,832610,1,3,Centerville,False,4160
4161,DR,94538,832620,2,3,Centerville,True,4161
4162,ST,94536,835000,0,3,Downtown / BART,True,4162
4163,ST,94538,835310,0,3,Downtown / BART,True,4163
4164,WAY,94538,832620,2,3,Centerville,False,4164
4165,AVE,94538,835300,0,3,Downtown / BART,True,4165
4166,DR,94536,832400,0,3,Centerville,False,4166
4167,DR,94538,832900,0,3,Centerville,False,4167
4168,CMN,94538,832620,2,3,Centerville,False,4168
4169,CT,94536,835040,0,3,Downtown / BART,False,4169
4170,BLVD,94536,835410,0,3,Downtown / BART,False,4170
4171,CT,94536,835010,0,3,Centerville,False,4171
4172,TER,94536,835500,0,3,Downtown / BART,False,4172
4173,CT,94536,831730,0,3,Downtown / BART,False,4173
4174,CMN,94536,835100,0,3,Centerville,False,4174
4175,CMN,94538,835310,0,3,Downtown / BART,False,4175
4176,TER,94536,832110,0,3,Centerville,False,4176
4177,WAY,94536,835410,0,3,Downtown / BART,False,4177
4178,DR,94536,832110,0,3,Centerville,False,4178
4179,AVE,94538,835400,0,3,Downtown / BART,True,4179
4180,AVE,94538,832600,1,3,Centerville,False,4180
4181,AVE,94538,832400,0,3,Centerville,True,4181
4182,DR,94538,832800,0,3,Centerville,False,4182
4183,CMN,94538,835310,0,3,Downtown / BART,False,4183
4184,DR,94536,832400,0,3,Centerville,False,4184
4185,AVE,94538,832600,1,3,Centerville,False,4185
4186,BLVD,94538,832700,2,3,Centerville,True,4186
4187,AVE,94536,835300,0,3,Downtown / BART,True,4187
4188,CT,94538,832600,1,3,Centerville,False,4188
4189,DR,94536,832400,0,3,Centerville,False,4189
4190,CMN,94536,835100,0,3,Centerville,False,4190
4191,DR,94538,832900,0,3,Centerville,False,4191
4192,DR,94536,835400,0,3,Downtown / BART,True,4192
4193,ST,94538,832810,0,3,Centerville,False,4193
4194,WAY,94536,835100,0,3,Centerville,False,4194
4195,WAY,94536,832210,2,3,Centerville,False,4195
4196,CT,94538,832600,1,3,Centerville,False,4196
4197,DR,94536,835300,0,3,Downtown / BART,True,4197
4198,TER,94536,835500,0,3,Downtown / BART,False,4198
4199,CMN,94536,835500,0,3,Downtown / BART,False,4199
4200,CT,94538,832800,0,3,Centerville,False,4200
4201,BLVD,94538,832700,2,3,Centerville,True,4201
4202,CMN,94536,835100,0,3,Centerville,False,4202
4203,CT,94536,835400,0,3,Downtown / BART,False,4203
4204,DR,94538,832810,0,3,Centerville,False,4204
4205,WAY,94536,835410,0,3,Downtown / BART,False,4205
4206,TER,94536,835500,0,3,Downtown / BART,False,4206
4207,ST,94536,835300,0,3,Downtown / BART,True,4207
4208,ST,94536,832210,1,3,Centerville,True,4208
4209,TER,94538,832610,2,3,Centerville,False,4209
